timesteps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
i.5.calc,     2000,     1682,     1354,     1037,      751,      515,      338,      221,      160,      145,      149,      157,      164,      172,      181,      190,      199,      209,      219,      230,      241,      253,      265,      278,      291,      305,      320,      335,      351,      368,      385,      403,      422,      442,      462,      484,      506,      529,      553,      578,      604,      632,      660,      689,      719,      750,      783,      816,      851,      887,      924,      962,     1001,     1042,     1084,     1127,     1171,     1216,     1263,     1311,     1359,     1409,     1461,     1513,     1566,     1620,     1675,     1732,     1789,     1846,     1905,     1964,     2024,     2084,     2145,     2207,     2269,     2331,     2393,     2455,     2518,     2580,     2642,     2705,     2767,     2828,     2889,     2950,     3010,     3070,     3128,     3187,     3244,     3300,     3356,     3411,     3464,     3517,     3569,     3619,     3668,     3717,     3764,     3810,     3854,     3898,     3940,     3981,     4021,     4060,     4097,     4134,     4169,     4203,     4236,     4267,     4298,     4328,     4356,     4384,     4410,     4435,     4460,     4483,     4506,     4527,     4548,     4568,     4587,     4605,     4622,     4638,     4653,     4666,     4679,     4690,     4698,     4705,     4707,     4706,     4698,     4682,     4654,     4608,     4538,     4433,     4281,     4065,     3769,     3385,     2917,     2395,     1863,     1374,      966,      652,      426,      272,      171,      107,       66,       41,       26,       17,       11,        8,        6,        5,        5,        5,        5,        5,        5,        6,        6,        6,        7,        7,        7,        8,        8,        8,        9,        9,       10,       10,       11,       11,       12,       13,       13,       14,       15,       15,       16,       17,       18,       19,       20,       21,       22,       23
i.70.calc,     2494,     2774,     3089,     3442,     3835,     4266,     4730,     5206,     5621,     5774,     5673,     5535,     5399,     5266,     5136,     5009,     4885,     4764,     4647,     4532,     4420,     4311,     4205,     4101,     4000,     3901,     3805,     3711,     3619,     3530,     3442,     3357,     3275,     3194,     3115,     3038,     2963,     2890,     2818,     2749,     2681,     2615,     2550,     2487,     2426,     2366,     2308,     2251,     2195,     2141,     2088,     2036,     1986,     1937,     1889,     1843,     1797,     1753,     1710,     1667,     1626,     1586,     1547,     1509,     1471,     1435,     1400,     1365,     1331,     1299,     1266,     1235,     1205,     1175,     1146,     1118,     1090,     1063,     1037,     1011,      986,      962,      938,      915,      892,      870,      849,      828,      808,      788,      768,      749,      731,      713,      695,      678,      661,      645,      629,      613,      598,      583,      569,      555,      541,      528,      515,      502,      490,      478,      466,      454,      443,      432,      422,      411,      401,      391,      382,      372,      363,      354,      345,      337,      329,      320,      313,      305,      298,      290,      284,      277,      270,      264,      259,      253,      248,      244,      241,      238,      237,      237,      240,      245,      254,      266,      283,      305,      332,      364,      403,      448,      499,      557,      623,      697,      779,      870,      971,     1082,     1202,     1331,     1468,     1608,     1745,     1866,     1952,     1985,     1972,     1936,     1892,     1846,     1801,     1757,     1713,     1671,     1630,     1590,     1550,     1512,     1475,     1438,     1403,     1368,     1334,     1301,     1269,     1238,     1207,     1178,     1149,     1120,     1093,     1066,     1039,     1014,      989,      964,      940,      917,      894,      872
i.42.calc,      240,      268,      296,      319,      330,      318,      271,      183,       75,       10,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        1,        1,        2,        2,        2,        2,        2,        2,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
i.14.calc,     1751,     1427,     1110,      819,      569,      374,      234,      147,      101,       87,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       86,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       87,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       88,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       89,       88,       88,       87,       86,       84,       82,       79,       74,       68,       60,       51,       41,       31,       22,       15,       10,        6,        4,        2,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
i.31.calc,     1415,     1574,     1674,     1681,     1572,     1342,     1011,      618,      240,       32,        2,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        2,        2,        3,        4,        6,        8,       11,       16,       23,       32,       45,       65,       93,      134,      194,      282,      408,      584,      823,     1127,     1483,     1856,     2192,     2440,     2568,     2572,     2471,     2293,     2063,     1805,     1534,     1261,      994,      740,      506,      304,      150,       59,       19,        6,        2,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
