timesteps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
i.5.calc,     2000,     1654,     1304,      972,      680,      444,      270,      153,       82,       43,       24,       14,       10,        9,        9,       10,       10,       11,       11,       12,       12,       13,       14,       14,       15,       16,       17,       17,       18,       19,       20,       21,       22,       23,       25,       26,       27,       29,       30,       32,       33,       35,       37,       38,       40,       42,       45,       47,       49,       52,       54,       57,       60,       63,       66,       69,       73,       76,       80,       84,       88,       92,       97,      102,      107,      112,      117,      123,      129,      135,      142,      148,      155,      163,      171,      179,      187,      196,      205,      214,      224,      235,      245,      257,      268,      280,      293,      306,      319,      333,      348,      363,      378,      394,      411,      428,      446,      464,      483,      502,      522,      543,      564,      585,      607,      630,      653,      676,      701,      725,      750,      776,      802,      828,      854,      881,      909,      936,      964,      992,     1020,     1049,     1077,     1106,     1135,     1163,     1192,     1221,     1249,     1278,     1306,     1334,     1362,     1389,     1416,     1443,     1470,     1496,     1522,     1548,     1573,     1597,     1621,     1645,     1668,     1690,     1712,     1734,     1755,     1775,     1795,     1814,     1833,     1851,     1868,     1885,     1902,     1918,     1933,     1948,     1962,     1976,     1989,     2001,     2013,     2024,     2034,     2044,     2053,     2060,     2066,     2071,     2074,     2074,     2071,     2063,     2050,     2030,     2000,     1956,     1895,     1813,     1704,     1565,     1395,     1200,      991,      783,      593,      433,      305,      210,      143,       96,       64,       43,       30,       21,       15,       11,        9,        7
i.70.calc,     2494,     2665,     2851,     3053,     3271,     3505,     3754,     4017,     4291,     4572,     4848,     5096,     5268,     5307,     5253,     5177,     5098,     5020,     4943,     4867,     4792,     4718,     4646,     4574,     4504,     4435,     4366,     4299,     4233,     4168,     4104,     4041,     3979,     3918,     3857,     3798,     3740,     3682,     3625,     3570,     3515,     3461,     3407,     3355,     3303,     3253,     3203,     3153,     3105,     3057,     3010,     2964,     2918,     2873,     2829,     2786,     2743,     2701,     2659,     2618,     2578,     2538,     2499,     2461,     2423,     2386,     2349,     2313,     2277,     2242,     2208,     2174,     2140,     2107,     2075,     2043,     2012,     1981,     1950,     1920,     1891,     1862,     1833,     1805,     1777,     1750,     1723,     1696,     1670,     1645,     1619,     1594,     1570,     1546,     1522,     1499,     1475,     1453,     1430,     1408,     1387,     1365,     1344,     1324,     1303,     1283,     1264,     1244,     1225,     1206,     1188,     1169,     1151,     1134,     1116,     1099,     1082,     1066,     1049,     1033,     1017,     1002,      986,      971,      956,      941,      927,      913,      899,      885,      871,      858,      845,      832,      819,      806,      794,      782,      770,      758,      746,      735,      723,      712,      701,      690,      680,      669,      659,      649,      639,      629,      620,      610,      601,      591,      582,      574,      565,      556,      548,      539,      531,      523,      516,      508,      501,      494,      487,      480,      474,      469,      464,      459,      456,      454,      453,      454,      457,      463,      472,      484,      500,      520,      544,      572,      603,      638,      676,      717,      760,      806,      854,      902,      952,     1002,     1050,     1095,     1137,     1173,     1200,     1219
i.42.calc,      240,      261,      285,      310,      333,      351,      356,      341,      302,      242,      170,       96,       37,        8,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
i.14.calc,     1751,     1434,     1111,      808,      548,      345,      201,      109,       55,       28,       15,        8,        6,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        4,        4,        4,        4,        4,        4,        3,        3,        2,        2,        1,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
i.31.calc,     1415,     1698,     1949,     2123,     2180,     2105,     1911,     1629,     1298,      953,      623,      334,      124,       27,        5,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        1,        2,        2,        3,        4,        5,        7,        9,       12,       15,       21,       28,       37,       50,       68,       93,      126,      172,      232,      311,      410,      528,      656,      781,      888,      962,      993,      982,      935,      860,      769,      668,      565,      465,      371,      287,      213,      151,      103
