timesteps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
i.5.calc,     2000,     1838,     1669,     1494,     1317,     1143,      975,      818,      674,      548,      441,      356,      294,      254,      237,      238,      247,      259,      271,      284,      298,      312,      327,      343,      359,      376,      394,      412,      431,      452,      472,      494,      517,      540,      565,      591,      617,      645,      673,      703,      733,      765,      798,      832,      867,      904,      941,      980,     1020,     1061,     1104,     1147,     1192,     1238,     1285,     1333,     1383,     1433,     1485,     1537,     1591,     1646,     1701,     1758,     1815,     1873,     1932,     1992,     2052,     2113,     2174,     2235,     2297,     2359,     2422,     2484,     2546,     2609,     2671,     2733,     2795,     2856,     2917,     2978,     3037,     3097,     3155,     3213,     3270,     3326,     3381,     3435,     3488,     3541,     3592,     3642,     3690,     3738,     3785,     3830,     3874,     3917,     3959,     3999,     4039,     4077,     4114,     4150,     4184,     4218,     4250,     4281,     4312,     4341,     4369,     4396,     4422,     4447,     4471,     4494,     4516,     4538,     4558,     4578,     4597,     4615,     4632,     4649,     4665,     4680,     4694,     4708,     4722,     4735,     4747,     4758,     4770,     4780,     4790,     4800,     4810,     4818,     4827,     4835,     4843,     4850,     4857,     4864,     4870,     4876,     4882,     4888,     4893,     4898,     4903,     4907,     4912,     4916,     4920,     4924,     4927,     4931,     4934,     4937,     4940,     4943,     4946,     4948,     4951,     4953,     4955,     4957,     4959,     4961,     4963,     4965,     4966,     4968,     4969,     4971,     4972,     4973,     4975,     4976,     4977,     4978,     4979,     4980,     4981,     4982,     4983,     4983,     4984,     4985,     4985,     4986,     4987,     4987,     4988,     4988,     4989,     4989
i.70.calc,     2494,     2663,     2845,     3041,     3252,     3477,     3717,     3973,     4244,     4528,     4824,     5125,     5419,     5682,     5860,     5894,     5832,     5747,     5660,     5573,     5487,     5403,     5320,     5238,     5157,     5078,     5000,     4923,     4847,     4773,     4699,     4627,     4556,     4486,     4417,     4349,     4282,     4216,     4151,     4087,     4025,     3963,     3902,     3842,     3783,     3725,     3667,     3611,     3555,     3501,     3447,     3394,     3342,     3290,     3240,     3190,     3141,     3092,     3045,     2998,     2952,     2906,     2862,     2818,     2774,     2732,     2690,     2648,     2608,     2568,     2528,     2489,     2451,     2413,     2376,     2340,     2304,     2268,     2233,     2199,     2165,     2132,     2099,     2067,     2035,     2004,     1973,     1942,     1913,     1883,     1854,     1826,     1798,     1770,     1743,     1716,     1690,     1664,     1638,     1613,     1588,     1564,     1540,     1516,     1493,     1470,     1447,     1425,     1403,     1381,     1360,     1339,     1318,     1298,     1278,     1259,     1239,     1220,     1201,     1183,     1165,     1147,     1129,     1112,     1095,     1078,     1061,     1045,     1029,     1013,      997,      982,      967,      952,      938,      923,      909,      895,      881,      868,      854,      841,      828,      815,      803,      791,      778,      766,      755,      743,      732,      720,      709,      698,      688,      677,      667,      656,      646,      636,      627,      617,      607,      598,      589,      580,      571,      562,      554,      545,      537,      528,      520,      512,      504,      497,      489,      481,      474,      467,      460,      453,      446,      439,      432,      425,      419,      412,      406,      400,      394,      388,      382,      376,      370,      364,      359,      353,      348,      342,      337,      332
i.42.calc,      240,      260,      280,      300,      319,      335,      347,      351,      345,      327,      292,      240,      174,      100,       38,        8,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
i.14.calc,     1751,     1561,     1373,     1188,     1011,      845,      694,      559,      441,      343,      265,      204,      161,      132,      118,      113,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      112,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      113,      114,      114,      114,      114,      114,      114,      114,      114,      114,      114,      114,      114,      114,      114,      114,      114,      114,      114,      114,      114,      115,      115,      115,      115,      115,      115,      115,      115,      115,      115,      115,      115,      115,      115,      115,      115,      115,      115,      115,      116,      116,      116,      116,      116,      116,      116,      116,      116,      116,      116,      116,      116,      116,      116,      116,      116,      116,      116,      117,      117,      117,      117,      117,      117,      117,      117,      117,      117,      117,      117,      117,      117,      117,      117,      117,      117,      117,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      118,      119,      119,      119,      119,      119,      119,      119,      119,      119,      119,      119,      119,      119,      119,      119,      119,      119,      119,      119,      120,      120,      120,      120,      120,      120,      120,      120,      120,      120,      120,      120,      120,      120,      120,      120
i.31.calc,     1415,     1501,     1570,     1616,     1634,     1618,     1564,     1470,     1337,     1167,      966,      742,      508,      284,      109,       24,        4,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
