timesteps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
i.5.calc,     2000,     1483,     1032,      670,      404,      227,      119,       59,       29,       15,        8,        5,        4,        4,        4,        4,        4,        4,        4,        5,        5,        5,        5,        6,        6,        6,        6,        7,        7,        7,        8,        8,        8,        9,        9,       10,       10,       11,       11,       12,       12,       13,       14,       14,       15,       16,       16,       17,       18,       19,       20,       21,       22,       23,       24,       25,       27,       28,       29,       31,       32,       34,       36,       37,       39,       41,       43,       45,       48,       50,       52,       55,       58,       61,       64,       67,       70,       74,       77,       81,       85,       89,       94,       98,      103,      108,      113,      119,      125,      131,      137,      144,      151,      158,      166,      174,      182,      190,      199,      209,      219,      229,      239,      250,      262,      274,      286,      299,      312,      326,      340,      354,      369,      384,      399,      415,      431,      448,      464,      480,      496,      512,      528,      543,      557,      570,      582,      593,      602,      609,      613,      615,      615,      611,      604,      594,      580,      563,      543,      521,      495,      468,      439,      409,      378,      348,      318,      288,      260,      234,      209,      186,      165,      146,      129,      114,      100,       88,       77,       67,       59,       52,       46,       40,       35,       31,       27,       24,       21,       19,       17,       15,       13,       12,       11,       10,        9,        8,        7,        6,        6,        5,        5,        5,        4,        4,        4,        3,        3,        3,        3,        3,        2,        2,        2,        2,        2,        2,        2,        2,        2,        2
i.70.calc,     2494,     2665,     2851,     3053,     3271,     3504,     3751,     4012,     4282,     4554,     4816,     5038,     5163,     5160,     5097,     5021,     4944,     4868,     4793,     4720,     4647,     4576,     4505,     4436,     4368,     4301,     4234,     4169,     4105,     4042,     3980,     3919,     3858,     3799,     3741,     3683,     3626,     3571,     3516,     3462,     3408,     3356,     3304,     3254,     3204,     3154,     3106,     3058,     3011,     2965,     2919,     2874,     2830,     2786,     2744,     2701,     2660,     2619,     2579,     2539,     2500,     2461,     2424,     2386,     2350,     2313,     2278,     2243,     2208,     2174,     2141,     2108,     2076,     2044,     2012,     1981,     1951,     1921,     1891,     1862,     1834,     1805,     1778,     1750,     1723,     1697,     1671,     1645,     1620,     1595,     1570,     1546,     1522,     1499,     1476,     1453,     1431,     1409,     1387,     1366,     1345,     1324,     1304,     1284,     1264,     1245,     1225,     1207,     1188,     1170,     1152,     1134,     1117,     1099,     1083,     1066,     1049,     1033,     1017,     1002,      986,      971,      956,      942,      927,      913,      899,      885,      871,      858,      845,      832,      819,      806,      794,      782,      770,      758,      746,      735,      723,      712,      701,      691,      680,      670,      659,      649,      639,      629,      620,      610,      601,      591,      582,      573,      565,      556,      547,      539,      531,      523,      515,      507,      499,      491,      484,      476,      469,      462,      455,      448,      441,      435,      428,      422,      415,      409,      403,      397,      391,      386,      380,      375,      369,      364,      359,      354,      349,      344,      339,      334,      330,      325,      321,      317,      312,      308,      304,      300,      296,      292
i.42.calc,      240,      261,      285,      309,      331,      345,      345,      322,      275,      211,      139,       71,       23,        5,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
i.14.calc,     1751,     1565,     1301,      997,      699,      445,      257,      135,       67,       33,       17,       10,        7,        6,        6,        5,        5,        5,        5,        4,        4,        4,        4,        4,        4,        3,        3,        3,        3,        3,        3,        3,        3,        2,        2,        2,        2,        2,        2,        2,        2,        2,        2,        2,        2,        2,        2,        2,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        1,        2,        2,        2,        2,        2,        2,        2,        2,        2,        3,        3,        3,        3,        4,        4,        4,        5,        5,        6,        6,        7,        8,        9,       10,       11,       12,       14,       16,       18,       20,       23,       26,       30,       34,       39,       45,       52,       59,       68,       78,       89,      102,      117,      133,      151,      171,      193,      217,      242,      269,      298,      328,      358,      388,      418,      447,      474,      500,      522,      543,      560,      573,      584,      591,      595,      596,      594,      589,      583,      574,      563,      551,      538,      524,      509,      494,      478,      463,      447,      430,      415,      399,      383,      368,      353,      339,      325,      311,      297,      284,      272,      260,      248,      237,      225,      215,      205,      195,      185,      176,      167,      158,      150,      142,      135,      127,      121,      114,      108,      101,       96,       90,       85,       80,       76
i.31.calc,     1415,     1696,     1941,     2100,     2132,     2027,     1804,     1502,     1164,      824,      509,      247,       78,       15,        3,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        1,        1,        1,        1,        1,        2,        2,        2,        2,        2,        3,        3,        3,        3,        4,        4,        4,        4,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5,        5
