timesteps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
i.5.calc,     2000,     1704,     1419,     1162,      948,      791,      708,      704,      733,      764,      796,      829,      863,      898,      934,      972,     1010,     1049,     1090,     1132,     1174,     1218,     1262,     1308,     1355,     1402,     1451,     1500,     1550,     1601,     1652,     1705,     1758,     1811,     1865,     1919,     1974,     2029,     2085,     2140,     2196,     2252,     2307,     2363,     2419,     2474,     2529,     2583,     2638,     2691,     2744,     2797,     2849,     2900,     2951,     3000,     3049,     3097,     3144,     3190,     3235,     3279,     3323,     3365,     3406,     3446,     3485,     3522,     3559,     3595,     3630,     3663,     3696,     3727,     3758,     3787,     3816,     3843,     3870,     3895,     3920,     3943,     3966,     3988,     4009,     4030,     4049,     4068,     4086,     4103,     4120,     4135,     4151,     4165,     4179,     4193,     4205,     4218,     4229,     4241,     4251,     4261,     4271,     4281,     4289,     4298,     4306,     4314,     4321,     4328,     4334,     4340,     4346,     4351,     4356,     4359,     4362,     4364,     4364,     4362,     4357,     4348,     4333,     4309,     4272,     4217,     4135,     4016,     3845,     3607,     3290,     2891,     2427,     1933,     1459,     1046,      718,      475,      307,      195,      122,       77,       48,       30,       20,       13,       10,        8,        8,        8,        8,        9,        9,       10,       10,       11,       11,       12,       12,       13,       14,       14,       15,       16,       17,       17,       18,       19,       20,       21,       22,       23,       25,       26,       27,       29,       30,       32,       33,       35,       37,       38,       40,       43,       45,       47,       49,       52,       54,       57,       60,       63,       66,       70,       73,       77,       81,       85,       89,       93,       98,      103
i.70.calc,     2494,     2849,     3255,     3714,     4221,     4754,     5222,     5356,     5215,     5054,     4897,     4745,     4598,     4456,     4318,     4184,     4054,     3928,     3806,     3688,     3574,     3463,     3356,     3252,     3151,     3053,     2959,     2867,     2778,     2692,     2608,     2527,     2449,     2373,     2300,     2228,     2159,     2092,     2027,     1964,     1904,     1845,     1787,     1732,     1678,     1626,     1576,     1527,     1480,     1434,     1389,     1346,     1304,     1264,     1225,     1187,     1150,     1114,     1080,     1046,     1014,      982,      952,      922,      894,      866,      839,      813,      788,      764,      740,      717,      695,      673,      652,      632,      612,      593,      575,      557,      540,      523,      507,      491,      476,      461,      447,      433,      420,      407,      394,      382,      370,      359,      347,      337,      326,      316,      306,      297,      288,      279,      270,      262,      254,      246,      238,      231,      224,      217,      210,      204,      198,      192,      186,      181,      176,      171,      167,      164,      161,      159,      158,      159,      162,      167,      176,      188,      205,      227,      254,      288,      328,      375,      431,      495,      570,      656,      755,      867,      993,     1135,     1291,     1459,     1633,     1797,     1925,     1979,     1961,     1912,     1855,     1798,     1742,     1688,     1636,     1585,     1536,     1489,     1442,     1398,     1354,     1312,     1272,     1232,     1194,     1157,     1121,     1086,     1053,     1020,      988,      958,      928,      899,      871,      844,      818,      793,      768,      744,      721,      699,      677,      656,      636,      616,      597,      579,      561,      543,      526,      510,      494,      479,      464,      450,      436,      422,      409,      396,      384,      372
i.42.calc,      240,      226,      205,      174,      131,       78,       26,        2,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
i.14.calc,     1751,     1450,     1169,      924,      726,      582,      499,      477,      476,      476,      476,      476,      476,      476,      476,      476,      477,      477,      477,      477,      477,      477,      477,      478,      478,      478,      478,      478,      478,      478,      479,      479,      479,      479,      479,      479,      479,      480,      480,      480,      480,      480,      480,      481,      481,      481,      481,      481,      481,      482,      482,      482,      482,      482,      483,      483,      483,      483,      483,      484,      484,      484,      484,      484,      484,      485,      485,      485,      485,      485,      486,      486,      486,      486,      486,      487,      487,      487,      487,      487,      488,      488,      488,      488,      488,      489,      489,      489,      489,      489,      490,      490,      490,      490,      490,      491,      491,      491,      491,      491,      492,      492,      492,      492,      492,      493,      493,      493,      493,      493,      493,      494,      494,      494,      494,      494,      494,      494,      493,      493,      492,      490,      488,      485,      480,      473,      462,      447,      425,      396,      357,      309,      255,      198,      145,      100,       66,       42,       26,       16,        9,        6,        3,        2,        1,        1,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
i.31.calc,     1415,     1485,     1462,     1325,     1060,      682,      257,       23,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        1,        1,        1,        1,        2,        3,        4,        6,        8,       12,       17,       24,       35,       50,       73,      107,      156,      230,      336,      488,      699,      976,     1315,     1688,     2048,     2339,     2518,     2569,     2501,     2340,     2114,     1846,     1555,     1254,      953,      663,      399,      188,       63,       16,        4,        1,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
